,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
147,"New York City, USA",2022-01-07T03:00:00,29.5,19.9,26.1,86.84,0.029,100,0.22,4.17,11.4,60,1008.5,100.0,0.2,0,0.0,0
148,"New York City, USA",2022-01-07T04:00:00,29.5,20.4,27.0,90.13,0.101,100,0.22,4.39,10.4,45,1006.9,100.0,0.2,0,0.0,0
149,"New York City, USA",2022-01-07T05:00:00,29.3,29.3,27.0,91.02,0.072,100,0.22,4.61,2.8,356,1007.3,100.0,0.6,0,0.0,0
150,"New York City, USA",2022-01-07T06:00:00,28.6,22.3,26.7,92.58,0.068,100,0.22,4.83,5.9,350,1007.8,100.0,0.2,0,0.0,0
151,"New York City, USA",2022-01-07T07:00:00,28.6,20.2,26.1,90.09,0.069,100,0.22,5.05,8.8,330,1008.0,100.0,0.2,5,0.0,0
152,"New York City, USA",2022-01-07T08:00:00,28.6,20.7,26.1,90.09,0.022,100,0.22,5.27,8.0,320,1008.6,100.0,0.8,9,0.0,0
153,"New York City, USA",2022-01-07T09:00:00,28.6,19.0,25.1,86.41,0.005,100,0.0,5.2,11.0,305,1009.2,100.0,1.2,21,0.1,0
154,"New York City, USA",2022-01-07T10:00:00,29.5,20.4,24.2,80.22,0.0,0,0.0,5.14,10.4,298,1009.5,88.8,4.9,81,0.3,1
155,"New York City, USA",2022-01-07T11:00:00,31.7,21.8,23.3,70.8,0.0,0,0.0,5.07,13.4,295,1009.9,88.8,5.4,545,2.0,5
156,"New York City, USA",2022-01-07T12:00:00,33.9,24.4,20.5,57.56,0.0,0,0.0,5.01,13.9,310,1009.2,43.6,6.3,525,1.9,5
157,"New York City, USA",2022-01-07T13:00:00,33.7,24.3,18.5,53.39,0.0,0,0.0,4.94,13.5,298,1009.7,97.0,9.0,212,0.8,2
158,"New York City, USA",2022-01-07T14:00:00,33.1,23.9,18.6,54.88,0.0,0,0.0,4.88,12.5,300,1009.9,88.8,9.9,139,0.5,1
159,"New York City, USA",2022-01-07T15:00:00,33.4,23.8,15.4,47.17,0.0,0,0.0,4.81,13.9,295,1011.2,97.0,9.9,253,0.9,3
160,"New York City, USA",2022-01-07T16:00:00,33.7,23.9,14.3,44.46,0.0,0,0.0,4.75,14.5,293,1012.7,88.8,9.9,69,0.2,1
161,"New York City, USA",2022-01-07T17:00:00,31.5,21.1,14.3,48.62,0.0,0,0.0,4.68,14.5,293,1014.4,13.4,9.9,11,0.0,0
162,"New York City, USA",2022-01-07T18:00:00,30.5,20.7,17.1,57.06,0.0,0,0.0,4.62,12.4,285,1016.3,88.8,9.9,24,0.1,0
163,"New York City, USA",2022-01-07T19:00:00,29.5,19.6,11.8,47.17,0.0,0,0.0,4.55,12.1,303,1017.7,13.4,9.9,0,0.0,0
164,"New York City, USA",2022-01-07T20:00:00,28.6,18.2,11.9,49.17,0.0,0,0.0,4.49,12.8,290,1019.0,7.2,9.9,0,0.0,0
165,"New York City, USA",2022-01-07T21:00:00,27.5,16.9,11.3,49.93,0.0,0,0.0,4.42,12.6,285,1020.0,7.2,9.9,0,0.0,0
166,"New York City, USA",2022-01-07T22:00:00,26.9,16.3,10.6,49.82,0.0,0,0.0,4.36,12.0,288,1020.7,7.2,9.9,0,0.0,0
167,"New York City, USA",2022-01-07T23:00:00,26.6,15.8,10.1,49.25,0.0,0,0.0,4.29,12.4,285,1021.8,7.2,9.9,0,0.0,0
168,"New York City, USA",2022-01-08T00:00:00,26.6,15.7,10.4,49.78,0.0,0,0.0,4.23,12.7,300,1022.9,88.8,9.9,0,0.0,0
169,"New York City, USA",2022-01-08T01:00:00,24.9,13.6,8.6,49.41,0.0,0,0.0,4.16,12.6,307,1023.5,7.2,9.9,0,0.0,0
170,"New York City, USA",2022-01-08T02:00:00,24.7,13.3,8.3,49.22,0.0,0,0.0,4.09,12.6,287,1025.2,7.2,9.9,0,0.0,0
171,"New York City, USA",2022-01-08T03:00:00,23.8,11.1,7.9,50.06,0.0,0,0.0,4.03,14.9,303,1026.3,7.2,9.9,0,0.0,0
172,"New York City, USA",2022-01-08T04:00:00,22.7,11.7,7.9,52.46,0.0,0,0.0,3.96,10.8,305,1027.7,7.2,9.9,0,0.0,0
173,"New York City, USA",2022-01-08T05:00:00,22.5,11.5,8.3,54.03,0.0,0,0.0,3.9,10.6,290,1029.5,7.2,9.9,0,0.0,0
174,"New York City, USA",2022-01-08T06:00:00,22.5,13.2,8.3,54.03,0.0,0,0.0,3.83,8.0,288,1031.0,0.0,9.9,0,0.0,0
175,"New York City, USA",2022-01-08T07:00:00,21.8,8.7,7.2,52.89,0.0,0,0.0,3.77,14.6,300,1032.0,0.0,9.9,1,0.0,0
176,"New York City, USA",2022-01-08T08:00:00,20.8,8.2,7.6,56.0,0.0,0,0.0,3.7,13.0,305,1033.2,0.0,9.9,19,0.1,0
177,"New York City, USA",2022-01-08T09:00:00,21.5,10.4,6.7,52.28,0.0,0,0.0,3.68,10.4,301,1034.7,0.0,9.9,94,0.3,1
178,"New York City, USA",2022-01-08T10:00:00,22.7,14.4,6.4,49.06,0.0,0,0.0,3.65,6.9,310,1036.3,0.0,9.9,287,1.0,3
179,"New York City, USA",2022-01-08T11:00:00,24.7,15.3,4.7,41.76,0.0,0,0.0,3.62,9.0,305,1036.2,0.0,9.9,459,1.7,5
180,"New York City, USA",2022-01-08T12:00:00,26.6,19.7,5.9,40.61,0.0,0,0.0,3.59,6.2,330,1035.6,0.0,9.9,505,1.8,5
181,"New York City, USA",2022-01-08T13:00:00,27.5,21.1,3.8,35.67,0.0,0,0.0,3.57,5.8,330,1035.2,7.2,9.9,494,1.8,5
182,"New York City, USA",2022-01-08T14:00:00,28.6,28.6,3.8,34.11,0.0,0,0.0,3.54,1.3,333,1035.4,7.2,9.9,418,1.5,4
183,"New York City, USA",2022-01-08T15:00:00,29.5,25.9,2.9,31.55,0.0,0,0.0,3.51,3.4,0,1035.3,7.2,9.9,303,1.1,3
184,"New York City, USA",2022-01-08T16:00:00,29.8,29.8,4.7,33.76,0.0,0,0.0,3.48,2.5,311,1035.6,7.2,9.9,119,0.4,1
185,"New York City, USA",2022-01-08T17:00:00,29.3,25.6,3.6,32.84,0.0,0,0.0,3.46,3.4,294,1035.9,7.2,9.9,11,0.0,0
186,"New York City, USA",2022-01-08T18:00:00,29.5,29.5,6.5,37.17,0.0,0,0.0,3.43,0.0,0,1035.5,7.2,9.9,18,0.1,0
187,"New York City, USA",2022-01-08T19:00:00,29.3,24.3,7.1,38.5,0.0,0,0.0,3.4,4.6,200,1035.7,7.2,9.9,0,0.0,0
188,"New York City, USA",2022-01-08T20:00:00,29.3,24.6,9.0,41.96,0.0,0,0.0,3.37,4.3,210,1035.9,7.2,9.9,0,0.0,0
189,"New York City, USA",2022-01-08T21:00:00,29.3,29.3,9.8,43.58,0.0,0,0.0,3.35,1.9,303,1035.6,0.0,9.9,0,0.0,0
190,"New York City, USA",2022-01-08T22:00:00,29.3,22.0,6.7,37.83,0.0,0,0.0,3.32,7.3,225,1035.0,0.0,9.9,0,0.0,0
191,"New York City, USA",2022-01-08T23:00:00,29.3,22.9,8.3,40.73,0.0,0,0.0,3.29,6.1,180,1033.5,7.2,9.9,0,0.0,0
192,"New York City, USA",2022-01-09T00:00:00,29.9,23.4,9.8,42.42,0.0,0,0.0,3.26,6.4,227,1034.3,7.2,9.9,0,0.0,0
193,"New York City, USA",2022-01-09T01:00:00,29.9,20.5,9.8,42.42,0.0,0,0.0,3.24,11.4,220,1033.3,0.0,9.9,0,0.0,0
194,"New York City, USA",2022-01-09T02:00:00,29.3,20.8,12.6,49.28,0.0,0,0.0,3.21,9.2,227,1033.2,7.2,9.9,0,0.0,0
195,"New York City, USA",2022-01-09T03:00:00,30.2,22.9,16.6,56.52,0.0,0,0.0,3.18,7.5,220,1032.1,88.8,9.9,0,0.0,0
196,"New York City, USA",2022-01-09T04:00:00,31.1,22.5,16.8,54.92,0.0,0,0.0,3.15,10.3,220,1031.1,33.2,9.9,0,0.0,0
197,"New York City, USA",2022-01-09T05:00:00,32.3,24.0,18.8,57.14,0.0,0,0.0,3.13,10.3,217,1029.2,88.8,9.9,0,0.0,0
198,"New York City, USA",2022-01-09T06:00:00,33.4,25.3,21.6,61.49,0.0,0,0.0,3.1,10.3,195,1028.4,97.0,9.9,0,0.0,0
199,"New York City, USA",2022-01-09T07:00:00,34.3,25.4,22.7,62.03,0.0,0,0.0,3.07,12.9,212,1027.3,88.8,9.9,1,0.0,0
200,"New York City, USA",2022-01-09T08:00:00,35.3,26.7,24.2,63.52,0.0,0,0.0,3.04,12.8,210,1026.3,97.0,9.9,34,0.1,0
201,"New York City, USA",2022-01-09T09:00:00,36.0,29.3,23.0,58.89,0.0,0,0.0,2.92,8.8,210,1025.7,97.0,9.9,61,0.2,1
202,"New York City, USA",2022-01-09T10:00:00,36.3,29.1,24.8,62.84,0.0,0,0.0,2.79,9.9,227,1025.0,97.0,9.9,59,0.2,1
203,"New York City, USA",2022-01-09T11:00:00,37.4,30.5,25.8,62.7,0.0,0,0.0,2.66,9.8,217,1023.7,97.0,9.0,88,0.3,1
204,"New York City, USA",2022-01-09T12:00:00,38.3,30.0,26.7,62.89,0.0,0,0.0,2.54,13.9,220,1020.5,100.0,9.9,140,0.5,1
205,"New York City, USA",2022-01-09T13:00:00,38.5,31.2,28.1,65.98,0.0,0,0.0,2.41,11.4,230,1019.5,98.9,9.9,130,0.5,1
206,"New York City, USA",2022-01-09T14:00:00,39.2,32.9,28.8,66.06,0.0,0,0.0,2.28,9.3,225,1018.4,98.9,9.9,111,0.4,1
207,"New York City, USA",2022-01-09T15:00:00,39.2,33.3,30.6,71.09,0.0,0,0.0,2.16,8.5,220,1017.0,100.0,9.9,60,0.2,1
208,"New York City, USA",2022-01-09T16:00:00,39.2,34.0,31.7,74.28,0.0,0,0.0,2.03,7.3,220,1016.6,100.0,9.9,23,0.1,0
209,"New York City, USA",2022-01-09T17:00:00,38.5,32.9,32.9,79.92,0.012,100,0.0,1.9,7.8,230,1016.4,100.0,9.0,7,0.0,0
210,"New York City, USA",2022-01-09T18:00:00,38.5,31.2,33.8,83.1,0.014,100,0.0,1.78,11.4,250,1016.2,100.0,5.4,42,0.2,0
211,"New York City, USA",2022-01-09T19:00:00,38.5,32.2,34.8,86.4,0.025,100,0.0,1.65,9.2,223,1015.5,100.0,7.2,0,0.0,0
212,"New York City, USA",2022-01-09T20:00:00,38.5,32.4,35.1,87.33,0.016,100,0.0,1.52,8.7,257,1015.4,100.0,6.3,0,0.0,0
213,"New York City, USA",2022-01-09T21:00:00,38.8,33.9,35.1,86.28,0.031,100,0.0,1.39,6.7,270,1014.8,100.0,7.2,0,0.0,0
214,"New York City, USA",2022-01-09T22:00:00,39.5,33.9,35.1,84.09,0.01,100,0.0,1.27,8.1,243,1014.2,23.8,9.0,0,0.0,0
215,"New York City, USA",2022-01-09T23:00:00,39.8,34.5,34.8,82.18,0.0,0,0.0,1.14,7.7,255,1014.3,46.6,8.6,0,0.0,0
216,"New York City, USA",2022-01-10T00:00:00,39.8,33.3,34.8,82.18,0.0,0,0.0,1.01,10.1,278,1014.6,26.7,9.0,0,0.0,0
217,"New York City, USA",2022-01-10T01:00:00,40.5,34.2,31.7,70.66,0.0,0,0.0,0.89,10.0,310,1014.7,100.0,9.9,0,0.0,0
218,"New York City, USA",2022-01-10T02:00:00,39.5,34.1,30.6,70.24,0.0,0,0.0,0.76,7.7,300,1014.9,100.0,9.9,0,0.0,0
219,"New York City, USA",2022-01-10T03:00:00,38.5,31.5,24.4,56.57,0.0,0,0.0,0.63,10.8,311,1015.8,100.0,9.9,0,0.0,0
220,"New York City, USA",2022-01-10T04:00:00,35.6,26.3,18.7,49.69,0.0,0,0.0,0.51,14.9,305,1016.5,100.0,9.9,0,0.0,0
221,"New York City, USA",2022-01-10T05:00:00,33.7,22.9,14.2,44.28,0.0,0,0.0,0.38,17.5,305,1017.4,23.8,9.9,0,0.0,0
222,"New York City, USA",2022-01-10T06:00:00,31.5,19.0,11.2,42.33,0.0,0,0.0,0.25,20.9,308,1018.3,23.8,9.9,5,0.0,0
223,"New York City, USA",2022-01-10T07:00:00,29.5,21.1,11.5,46.53,0.0,0,0.0,0.13,9.2,330,1019.3,33.2,9.9,1,0.0,0
224,"New York City, USA",2022-01-10T08:00:00,28.6,19.1,11.3,47.75,0.0,0,0.0,0.0,10.7,308,1020.0,33.2,9.9,24,0.1,0
225,"New York City, USA",2022-01-10T09:00:00,28.6,18.5,9.1,43.36,0.0,0,0.0,0.0,12.1,303,1021.2,13.4,9.9,105,0.4,1
226,"New York City, USA",2022-01-10T10:00:00,28.4,16.5,8.9,43.32,0.0,0,0.0,0.0,16.1,330,1021.6,13.4,9.9,288,1.0,3
227,"New York City, USA",2022-01-10T11:00:00,28.6,19.6,7.9,41.05,0.0,0,0.0,0.0,9.9,308,1021.3,33.2,9.9,455,1.6,5
228,"New York City, USA",2022-01-10T12:00:00,29.3,19.5,6.9,38.24,0.0,0,0.0,0.0,11.6,278,1020.8,33.2,9.9,500,1.8,5
229,"New York City, USA",2022-01-10T13:00:00,29.5,19.7,4.5,33.84,0.0,0,0.0,0.0,12.0,300,1019.4,33.2,9.9,370,1.3,4
230,"New York City, USA",2022-01-10T14:00:00,29.5,22.6,5.3,35.18,0.0,0,0.0,0.0,6.9,330,1019.3,43.6,9.9,477,1.7,5
231,"New York City, USA",2022-01-10T15:00:00,29.5,21.0,5.0,34.67,0.0,0,0.0,0.0,9.4,290,1019.5,60.4,9.9,167,0.6,2
232,"New York City, USA",2022-01-10T16:00:00,28.6,18.5,5.9,37.43,0.0,0,0.0,0.0,12.1,277,1019.7,88.8,9.9,80,0.3,1
233,"New York City, USA",2022-01-10T17:00:00,27.5,17.1,6.2,39.7,0.0,0,0.0,0.0,12.1,282,1019.8,23.8,9.9,14,0.1,0
234,"New York City, USA",2022-01-10T18:00:00,27.5,19.8,7.1,41.36,0.0,0,0.0,0.0,7.4,270,1020.4,88.8,9.9,18,0.1,0
235,"New York City, USA",2022-01-10T19:00:00,27.5,19.1,6.8,40.91,0.0,0,0.0,0.0,8.5,260,1020.8,7.2,9.9,0,0.0,0
236,"New York City, USA",2022-01-10T20:00:00,27.3,17.3,8.7,45.03,0.0,0,0.0,0.0,11.0,253,1020.7,7.2,9.9,0,0.0,0
237,"New York City, USA",2022-01-10T21:00:00,26.6,18.9,10.5,50.03,0.0,0,0.0,0.0,7.2,270,1020.5,7.2,9.9,0,0.0,0
238,"New York City, USA",2022-01-10T22:00:00,26.6,16.9,8.7,46.27,0.0,0,0.0,0.0,10.2,273,1020.7,7.2,9.9,0,0.0,0
239,"New York City, USA",2022-01-10T23:00:00,25.6,20.3,7.8,46.34,0.0,0,0.0,0.0,4.3,326,1020.9,0.0,9.9,0,0.0,0
240,"New York City, USA",2022-01-11T00:00:00,24.9,13.7,6.7,45.25,0.0,0,0.0,0.0,12.4,280,1022.1,0.0,9.9,0,0.0,0
241,"New York City, USA",2022-01-11T01:00:00,22.5,10.0,12.2,64.16,0.0,0,0.0,0.0,13.6,326,1023.2,94.0,1.9,0,0.0,0
242,"New York City, USA",2022-01-11T02:00:00,21.8,6.0,5.8,49.46,0.0,0,0.0,0.0,21.9,300,1024.1,7.2,9.9,0,0.0,0
243,"New York City, USA",2022-01-11T03:00:00,20.5,6.8,1.8,43.48,0.0,0,0.0,0.0,15.2,310,1025.7,7.2,9.9,0,0.0,0
244,"New York City, USA",2022-01-11T04:00:00,19.9,6.8,1.3,43.78,0.0,0,0.0,0.0,13.4,313,1027.0,7.2,9.9,0,0.0,0
245,"New York City, USA",2022-01-11T05:00:00,18.5,5.0,1.0,45.67,0.0,0,0.0,0.0,13.6,303,1027.9,7.2,9.9,0,0.0,0
246,"New York City, USA",2022-01-11T06:00:00,17.9,3.0,2.8,51.11,0.0,0,0.0,0.0,16.0,305,1029.6,7.2,9.9,2,0.0,0
247,"New York City, USA",2022-01-11T07:00:00,16.9,2.9,0.8,48.46,0.0,0,0.0,0.0,13.6,305,1030.6,7.2,9.9,1,0.0,0
248,"New York City, USA",2022-01-11T08:00:00,16.6,3.7,-1.2,44.79,0.0,0,0.0,0.0,11.5,298,1031.7,7.2,9.9,21,0.1,0
249,"New York City, USA",2022-01-11T09:00:00,15.9,0.7,-2.9,42.41,0.0,0,0.0,0.0,15.7,313,1033.2,27.1,9.9,129,0.5,1
250,"New York City, USA",2022-01-11T10:00:00,15.9,0.0,-4.3,39.72,0.0,0,0.0,0.0,17.2,300,1034.3,7.2,9.9,292,1.1,3
251,"New York City, USA",2022-01-11T11:00:00,16.6,4.3,-4.2,38.84,0.0,0,0.0,0.0,10.5,344,1034.1,7.2,9.9,457,1.6,5
252,"New York City, USA",2022-01-11T12:00:00,16.9,4.5,-4.9,37.13,0.0,0,0.0,0.0,10.7,300,1033.5,7.2,9.9,499,1.8,5
253,"New York City, USA",2022-01-11T13:00:00,18.5,7.3,-5.1,34.21,0.0,0,0.0,0.0,9.6,330,1032.4,7.2,9.9,489,1.8,5
254,"New York City, USA",2022-01-11T14:00:00,18.8,6.2,-4.2,35.35,0.0,0,0.0,0.0,11.8,286,1033.3,0.0,9.9,423,1.5,4
255,"New York City, USA",2022-01-11T15:00:00,19.6,19.6,-4.7,33.23,0.0,0,0.0,0.0,2.5,341,1032.5,0.0,9.9,308,1.1,3
256,"New York City, USA",2022-01-11T16:00:00,19.6,12.0,-5.4,32.19,0.0,0,0.0,0.0,5.5,310,1033.0,0.0,9.9,129,0.5,1
257,"New York City, USA",2022-01-11T17:00:00,19.4,9.4,-4.7,33.57,0.0,0,0.0,0.0,8.1,300,1033.9,7.2,9.9,14,0.1,0
258,"New York City, USA",2022-01-11T18:00:00,19.6,10.7,-3.2,35.77,0.0,0,0.0,0.0,6.9,320,1034.3,7.2,9.9,9,0.0,0
259,"New York City, USA",2022-01-11T19:00:00,18.5,11.6,-4.7,34.81,0.0,0,0.0,0.0,4.7,330,1034.0,7.2,9.9,0,0.0,0
260,"New York City, USA",2022-01-11T20:00:00,17.6,17.6,-4.7,36.18,0.0,0,0.0,0.0,0.9,360,1034.4,7.2,9.9,0,0.0,0
261,"New York City, USA",2022-01-11T21:00:00,18.5,18.5,-4.7,34.81,0.0,0,0.0,0.0,1.3,345,1033.0,7.2,9.9,0,0.0,0
262,"New York City, USA",2022-01-11T22:00:00,18.5,18.5,-4.0,36.02,0.0,0,0.0,0.0,0.0,0,1033.6,7.2,9.9,0,0.0,0
263,"New York City, USA",2022-01-11T23:00:00,19.4,12.2,-2.2,37.8,0.0,0,0.0,0.0,5.0,150,1032.0,13.4,9.9,0,0.0,0
264,"New York City, USA",2022-01-12T00:00:00,20.0,10.2,-1.5,38.15,0.0,0,0.0,0.0,8.1,202,1031.5,7.2,9.9,0,0.0,0
265,"New York City, USA",2022-01-12T01:00:00,20.9,13.4,1.5,42.14,0.0,0,0.0,0.0,5.6,190,1030.2,13.4,9.9,0,0.0,0
266,"New York City, USA",2022-01-12T02:00:00,21.2,21.2,2.4,43.57,0.0,0,0.0,0.0,2.8,299,1029.8,23.8,9.9,0,0.0,0
267,"New York City, USA",2022-01-12T03:00:00,21.2,12.2,4.2,47.29,0.0,0,0.0,0.0,7.3,210,1029.2,13.4,9.9,0,0.0,0
268,"New York City, USA",2022-01-12T04:00:00,22.1,13.2,5.3,47.76,0.0,0,0.0,0.0,7.5,207,1028.0,23.8,9.9,0,0.0,0
269,"New York City, USA",2022-01-12T05:00:00,23.3,16.3,7.6,50.41,0.0,0,0.0,0.0,5.5,200,1026.5,13.4,9.9,0,0.0,0
270,"New York City, USA",2022-01-12T06:00:00,25.1,13.2,10.4,53.1,0.0,0,0.0,0.0,13.9,207,1026.7,13.4,9.9,0,0.0,0
271,"New York City, USA",2022-01-12T07:00:00,25.6,16.0,10.1,51.43,0.0,0,0.0,0.0,9.6,225,1024.6,13.4,9.9,1,0.0,0
272,"New York City, USA",2022-01-12T08:00:00,27.3,17.7,10.5,48.69,0.0,0,0.0,0.0,10.3,212,1023.9,13.4,9.9,17,0.1,0
273,"New York City, USA",2022-01-12T09:00:00,28.6,20.2,12.8,51.16,0.0,0,0.0,0.0,8.9,220,1023.8,23.8,9.9,105,0.4,1
274,"New York City, USA",2022-01-12T10:00:00,30.5,23.0,14.9,51.81,0.0,0,0.0,0.0,8.0,220,1022.8,23.8,9.9,270,1.0,3
275,"New York City, USA",2022-01-12T11:00:00,32.8,25.7,15.8,49.21,0.0,0,0.0,0.0,8.3,237,1021.4,10.1,9.9,299,1.1,3
276,"New York City, USA",2022-01-12T12:00:00,34.9,28.1,16.8,47.25,0.0,0,0.0,0.0,8.5,230,1020.5,23.8,9.9,337,1.2,3
277,"New York City, USA",2022-01-12T13:00:00,37.6,32.1,16.8,42.43,0.0,0,0.0,0.0,7.3,240,1019.6,23.8,9.9,479,1.7,5
278,"New York City, USA",2022-01-12T14:00:00,38.8,33.2,17.5,41.63,0.0,0,0.0,0.0,7.8,240,1018.5,23.8,9.9,363,1.3,4
279,"New York City, USA",2022-01-12T15:00:00,39.8,34.2,17.7,40.55,0.0,0,0.0,0.0,8.4,255,1018.4,13.4,9.9,265,1.0,3
280,"New York City, USA",2022-01-12T16:00:00,39.5,34.8,17.7,41.05,0.0,0,0.0,0.0,6.5,257,1018.2,23.8,9.9,108,0.4,1
281,"New York City, USA",2022-01-12T17:00:00,39.2,35.8,18.8,43.53,0.0,0,0.0,0.0,4.6,227,1018.4,13.4,9.9,14,0.1,0
282,"New York City, USA",2022-01-12T18:00:00,38.3,33.8,19.1,45.69,0.0,0,0.0,0.0,5.8,230,1018.6,13.4,9.9,37,0.1,0
283,"New York City, USA",2022-01-12T19:00:00,38.5,33.9,19.1,45.26,0.0,0,0.0,0.0,6.1,239,1019.0,13.4,9.9,0,0.0,0
284,"New York City, USA",2022-01-12T20:00:00,38.9,33.6,19.1,44.53,0.0,0,0.0,0.0,7.5,229,1019.2,13.4,9.9,0,0.0,0
285,"New York City, USA",2022-01-12T21:00:00,38.0,33.2,20.0,47.93,0.0,0,0.0,0.0,6.3,237,1019.1,13.4,9.9,0,0.0,0
286,"New York City, USA",2022-01-12T22:00:00,37.4,32.2,19.8,48.68,0.0,0,0.0,0.0,6.6,200,1019.2,13.4,9.9,0,0.0,0
287,"New York City, USA",2022-01-12T23:00:00,37.9,34.3,18.8,45.84,0.0,0,0.0,0.0,4.6,270,1019.0,13.4,9.9,0,0.0,0
288,"New York City, USA",2022-01-13T00:00:00,37.4,37.4,19.1,47.33,0.0,0,0.0,0.0,0.0,0,1018.5,23.8,9.9,0,0.0,0
289,"New York City, USA",2022-01-13T01:00:00,37.4,37.4,19.8,48.68,0.0,0,0.0,0.0,0.0,0,1018.1,23.8,9.9,0,0.0,0
290,"New York City, USA",2022-01-13T02:00:00,35.5,35.5,20.3,53.57,0.0,0,0.0,0.0,0.9,46,1017.8,23.8,9.9,0,0.0,0
291,"New York City, USA",2022-01-13T03:00:00,35.3,35.3,23.0,60.44,0.0,0,0.0,0.0,1.9,303,1017.7,23.8,9.9,0,0.0,0
292,"New York City, USA",2022-01-13T04:00:00,35.3,31.9,24.5,64.44,0.0,0,0.0,0.0,4.0,83,1016.9,23.8,9.9,0,0.0,0
293,"New York City, USA",2022-01-13T05:00:00,35.5,35.5,25.2,66.05,0.0,0,0.0,0.0,0.9,295,1016.7,63.4,9.9,0,0.0,0
294,"New York City, USA",2022-01-13T06:00:00,36.8,36.8,24.8,61.52,0.0,0,0.0,0.0,0.0,0,1016.6,100.0,9.9,0,0.0,0
