,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
295,"New York City, USA",2022-01-13T07:00:00,35.6,35.6,23.9,61.92,0.0,0,0.0,0.0,2.5,319,1016.8,13.4,9.9,1,0.0,0
296,"New York City, USA",2022-01-13T08:00:00,35.9,33.2,24.9,64.13,0.0,0,0.0,0.0,3.4,310,1017.3,86.6,9.9,34,0.1,0
297,"New York City, USA",2022-01-13T09:00:00,37.6,37.6,24.7,59.26,0.0,0,0.0,0.0,1.3,15,1017.2,78.4,9.9,83,0.3,1
298,"New York City, USA",2022-01-13T10:00:00,40.4,37.8,25.6,55.11,0.0,0,0.0,0.0,4.0,55,1017.4,97.0,9.9,205,0.7,2
299,"New York City, USA",2022-01-13T11:00:00,42.2,42.2,26.6,53.81,0.0,0,0.0,0.0,1.3,23,1016.8,97.0,9.0,387,1.4,4
300,"New York City, USA",2022-01-13T12:00:00,45.3,43.2,26.3,47.12,0.0,0,0.0,0.0,4.3,38,1015.4,23.8,8.6,442,1.6,4
301,"New York City, USA",2022-01-13T13:00:00,46.9,43.7,25.6,43.04,0.0,0,0.0,0.0,6.4,60,1014.3,23.8,9.0,346,1.2,3
302,"New York City, USA",2022-01-13T14:00:00,47.1,43.6,25.8,43.06,0.0,0,0.0,0.0,7.2,57,1013.4,26.7,9.0,213,0.8,2
303,"New York City, USA",2022-01-13T15:00:00,46.0,43.1,27.1,47.48,0.0,0,0.0,0.0,5.6,85,1013.1,23.8,9.9,170,0.6,2
304,"New York City, USA",2022-01-13T16:00:00,44.2,41.9,28.6,53.97,0.0,0,0.0,0.0,4.3,82,1012.9,23.8,9.9,78,0.3,1
305,"New York City, USA",2022-01-13T17:00:00,41.0,37.7,30.8,66.81,0.0,0,0.0,0.0,4.9,60,1012.7,23.8,9.9,21,0.1,0
306,"New York City, USA",2022-01-13T18:00:00,41.0,37.5,31.0,67.46,0.0,0,0.0,0.0,5.2,43,1012.6,23.8,9.9,17,0.1,0
307,"New York City, USA",2022-01-13T19:00:00,39.8,35.3,31.7,72.46,0.0,0,0.0,0.0,6.4,33,1012.7,23.8,9.9,0,0.0,0
308,"New York City, USA",2022-01-13T20:00:00,40.1,35.8,31.7,71.59,0.0,0,0.0,0.0,6.1,63,1012.4,23.8,9.9,0,0.0,0
309,"New York City, USA",2022-01-13T21:00:00,40.1,35.8,32.5,74.07,0.0,0,0.0,0.0,6.1,50,1012.1,23.8,9.9,0,0.0,0
310,"New York City, USA",2022-01-13T22:00:00,40.7,37.0,32.0,70.94,0.0,0,0.0,0.0,5.3,47,1011.7,23.8,9.9,0,0.0,0
311,"New York City, USA",2022-01-13T23:00:00,41.0,37.2,32.0,70.1,0.0,0,0.0,0.0,5.6,15,1011.1,26.7,9.9,0,0.0,0
312,"New York City, USA",2022-01-14T00:00:00,39.5,35.9,31.5,72.74,0.0,0,0.0,0.0,5.0,35,1010.3,26.7,9.9,0,0.0,0
313,"New York City, USA",2022-01-14T01:00:00,40.1,37.2,31.5,70.9,0.0,0,0.0,0.0,4.3,35,1009.6,26.7,9.9,0,0.0,0
314,"New York City, USA",2022-01-14T02:00:00,40.1,35.1,32.5,74.07,0.0,0,0.0,0.0,7.3,30,1009.5,91.8,9.9,0,0.0,0
315,"New York City, USA",2022-01-14T03:00:00,40.1,35.7,35.3,82.75,0.0,0,0.0,0.0,6.4,10,1009.7,100.0,9.0,0,0.0,0
316,"New York City, USA",2022-01-14T04:00:00,40.1,36.9,35.1,81.97,0.0,0,0.0,0.0,4.6,360,1008.9,100.0,9.9,0,0.0,0
317,"New York City, USA",2022-01-14T05:00:00,40.1,37.2,34.1,78.75,0.0,0,0.0,0.0,4.3,3,1008.2,88.8,9.9,0,0.0,0
318,"New York City, USA",2022-01-14T06:00:00,40.1,34.0,33.2,75.96,0.0,0,0.0,0.0,9.5,22,1008.3,23.8,9.9,0,0.0,0
319,"New York City, USA",2022-01-14T07:00:00,39.5,33.7,32.3,75.27,0.0,0,0.0,0.0,8.5,15,1008.5,23.8,9.9,1,0.0,0
320,"New York City, USA",2022-01-14T08:00:00,39.5,34.6,29.9,68.38,0.0,0,0.0,0.0,6.9,360,1008.5,23.8,9.9,20,0.1,0
321,"New York City, USA",2022-01-14T09:00:00,39.5,32.4,28.1,63.53,0.0,0,0.0,0.0,11.5,7,1008.5,23.8,9.9,63,0.2,1
322,"New York City, USA",2022-01-14T10:00:00,41.3,35.2,29.9,63.72,0.0,0,0.0,0.0,10.2,350,1008.8,23.8,9.9,212,0.8,2
323,"New York City, USA",2022-01-14T11:00:00,42.2,36.0,29.9,61.62,0.0,0,0.0,0.0,10.7,350,1008.4,23.8,9.9,381,1.4,4
324,"New York City, USA",2022-01-14T12:00:00,42.2,33.7,28.4,57.82,0.0,0,0.0,0.0,18.4,357,1008.0,23.8,9.9,413,1.5,4
325,"New York City, USA",2022-01-14T13:00:00,41.0,32.9,28.1,59.93,0.0,0,0.0,0.0,15.8,7,1007.7,23.8,9.9,320,1.2,3
326,"New York City, USA",2022-01-14T14:00:00,40.1,32.4,27.0,59.06,0.0,0,0.0,0.0,13.7,22,1007.6,23.8,9.9,334,1.2,3
327,"New York City, USA",2022-01-14T15:00:00,39.8,31.9,26.1,57.59,0.0,0,0.0,0.0,14.1,5,1008.0,23.8,9.9,254,0.9,3
328,"New York City, USA",2022-01-14T16:00:00,39.6,32.6,25.8,57.49,0.0,0,0.0,0.0,11.2,350,1008.5,23.8,9.9,122,0.4,1
329,"New York City, USA",2022-01-14T17:00:00,36.3,27.7,24.2,61.13,0.0,0,0.0,0.0,13.1,12,1009.2,13.4,9.9,17,0.1,0
330,"New York City, USA",2022-01-14T18:00:00,34.3,25.6,23.0,62.84,0.0,0,0.0,0.0,12.3,2,1010.0,33.2,9.9,18,0.1,0
331,"New York City, USA",2022-01-14T19:00:00,32.5,23.2,20.9,61.92,0.0,0,0.0,0.0,12.7,7,1011.0,27.1,9.9,0,0.0,0
332,"New York City, USA",2022-01-14T20:00:00,31.1,24.0,19.1,60.69,0.0,0,0.0,0.0,7.7,340,1011.9,27.1,9.9,0,0.0,0
333,"New York City, USA",2022-01-14T21:00:00,29.3,19.0,18.0,62.31,0.0,0,0.0,0.0,12.8,27,1013.0,13.4,9.9,0,0.0,0
334,"New York City, USA",2022-01-14T22:00:00,27.0,17.1,15.2,60.63,0.0,0,0.0,0.0,10.7,3,1013.5,13.4,9.9,0,0.0,0
335,"New York City, USA",2022-01-14T23:00:00,24.4,13.0,11.5,57.42,0.0,0,0.0,0.0,12.6,345,1014.2,7.2,9.9,0,0.0,0
336,"New York City, USA",2022-01-15T00:00:00,21.5,8.6,9.3,58.8,0.0,0,0.0,0.0,13.9,9,1014.9,7.2,9.9,0,0.0,0
337,"New York City, USA",2022-01-15T01:00:00,20.0,8.8,9.0,61.67,0.0,0,0.0,0.0,10.2,353,1015.4,7.2,9.9,0,0.0,0
338,"New York City, USA",2022-01-15T02:00:00,18.5,7.4,6.7,59.29,0.0,0,0.0,0.0,9.4,350,1016.7,7.2,9.9,0,0.0,0
339,"New York City, USA",2022-01-15T03:00:00,17.6,5.1,3.4,52.99,0.0,0,0.0,0.0,11.2,311,1017.8,7.2,9.9,0,0.0,0
340,"New York City, USA",2022-01-15T04:00:00,15.7,3.4,1.3,52.39,0.0,0,0.0,0.0,10.1,328,1018.8,0.0,9.9,0,0.0,0
341,"New York City, USA",2022-01-15T05:00:00,14.5,5.6,0.3,52.62,0.0,0,0.0,0.0,5.9,350,1019.7,7.2,9.9,0,0.0,0
342,"New York City, USA",2022-01-15T06:00:00,13.5,1.6,0.5,55.64,0.0,0,0.0,0.0,8.8,350,1021.0,7.2,9.9,0,0.0,0
343,"New York City, USA",2022-01-15T07:00:00,12.5,0.0,-1.2,53.58,0.0,0,0.0,0.0,9.3,5,1022.3,7.2,9.9,1,0.0,0
344,"New York City, USA",2022-01-15T08:00:00,11.5,-1.0,-2.4,52.89,0.0,0,0.0,0.0,9.1,10,1023.4,7.2,9.9,27,0.1,0
345,"New York City, USA",2022-01-15T09:00:00,11.5,0.1,-3.5,50.18,0.0,0,0.0,0.0,7.7,10,1024.8,7.2,9.9,99,0.4,1
346,"New York City, USA",2022-01-15T10:00:00,12.5,0.7,-5.1,44.5,0.0,0,0.0,0.0,8.5,20,1025.6,7.2,9.9,295,1.1,3
347,"New York City, USA",2022-01-15T11:00:00,14.3,3.0,-6.3,38.83,0.0,0,0.0,0.0,8.3,340,1026.0,13.4,9.9,461,1.7,5
348,"New York City, USA",2022-01-15T12:00:00,17.1,5.3,-7.7,32.12,0.0,0,0.0,0.0,9.9,335,1025.9,13.4,9.9,492,1.8,5
349,"New York City, USA",2022-01-15T13:00:00,18.0,5.5,-7.7,30.89,0.0,0,0.0,0.0,11.4,20,1025.9,23.8,9.9,463,1.7,5
350,"New York City, USA",2022-01-15T14:00:00,19.8,9.6,-5.6,31.55,0.0,0,0.0,0.0,8.5,357,1025.7,23.8,9.9,251,0.9,3
351,"New York City, USA",2022-01-15T15:00:00,19.8,9.7,-4.7,32.98,0.0,0,0.0,0.0,8.4,15,1025.9,23.8,9.9,177,0.6,2
352,"New York City, USA",2022-01-15T16:00:00,19.4,11.3,-3.7,35.24,0.0,0,0.0,0.0,5.9,340,1026.4,23.8,9.9,82,0.3,1
353,"New York City, USA",2022-01-15T17:00:00,19.1,11.0,-3.2,36.51,0.0,0,0.0,0.0,5.9,360,1027.1,23.8,9.9,19,0.1,0
354,"New York City, USA",2022-01-15T18:00:00,18.3,8.3,-1.5,41.07,0.0,0,0.0,0.0,7.8,20,1027.8,43.6,9.9,18,0.1,0
355,"New York City, USA",2022-01-15T19:00:00,17.6,7.9,-2.4,40.49,0.0,0,0.0,0.0,7.3,10,1028.1,23.8,9.9,0,0.0,0
356,"New York City, USA",2022-01-15T20:00:00,16.3,5.7,-3.2,41.18,0.0,0,0.0,0.0,8.1,5,1028.9,23.8,9.9,0,0.0,0
357,"New York City, USA",2022-01-15T21:00:00,15.7,3.4,-2.9,42.86,0.0,0,0.0,0.0,10.1,27,1029.4,23.8,9.9,0,0.0,0
358,"New York City, USA",2022-01-15T22:00:00,13.7,3.4,-4.6,43.27,0.0,0,0.0,0.0,7.0,328,1029.7,7.2,9.9,0,0.0,0
359,"New York City, USA",2022-01-15T23:00:00,13.5,-1.1,-3.4,46.27,0.0,0,0.0,0.0,13.0,22,1029.8,0.0,9.9,0,0.0,0
360,"New York City, USA",2022-01-16T00:00:00,12.5,-1.3,-2.7,49.97,0.0,0,0.0,0.0,11.2,27,1030.2,0.0,9.9,0,0.0,0
361,"New York City, USA",2022-01-16T01:00:00,11.8,-1.2,-3.2,50.19,0.0,0,0.0,0.0,9.9,25,1029.1,0.0,9.9,0,0.0,0
362,"New York City, USA",2022-01-16T02:00:00,11.5,-0.6,-3.7,49.61,0.0,0,0.0,0.0,8.7,3,1030.0,0.0,9.9,0,0.0,0
363,"New York City, USA",2022-01-16T03:00:00,10.6,-1.7,-4.0,50.91,0.0,0,0.0,0.0,8.7,353,1029.8,0.0,9.9,0,0.0,0
364,"New York City, USA",2022-01-16T04:00:00,10.6,2.1,-3.2,52.93,0.0,0,0.0,0.0,4.9,10,1029.9,0.0,9.9,0,0.0,0
365,"New York City, USA",2022-01-16T05:00:00,10.4,-0.9,-2.3,55.96,0.0,0,0.0,0.0,7.3,17,1029.6,0.0,9.9,0,0.0,0
366,"New York City, USA",2022-01-16T06:00:00,10.8,0.0,-1.6,56.67,0.0,0,0.0,0.0,6.9,27,1029.9,0.0,9.9,0,0.0,0
367,"New York City, USA",2022-01-16T07:00:00,10.8,-0.3,-5.4,47.28,0.0,0,0.0,0.0,7.2,37,1030.0,7.2,9.9,2,0.0,0
368,"New York City, USA",2022-01-16T08:00:00,11.0,0.9,-3.7,50.68,0.0,0,0.0,0.0,6.3,40,1030.2,7.2,9.9,28,0.1,0
369,"New York City, USA",2022-01-16T09:00:00,12.8,4.4,1.0,58.55,0.0,0,0.0,0.0,5.2,51,1030.5,39.1,9.9,98,0.4,1
370,"New York City, USA",2022-01-16T10:00:00,16.1,8.4,3.8,57.87,0.0,0,0.0,0.0,5.0,18,1030.2,97.0,9.9,166,0.6,2
371,"New York City, USA",2022-01-16T11:00:00,19.3,9.0,6.6,57.17,0.0,0,0.0,0.0,8.5,43,1028.5,88.8,9.9,372,1.3,4
372,"New York City, USA",2022-01-16T12:00:00,21.7,12.1,9.0,57.46,0.0,0,0.0,0.0,8.3,41,1027.3,88.8,9.9,350,1.3,4
373,"New York City, USA",2022-01-16T13:00:00,23.9,16.4,12.1,60.42,0.0,0,0.0,0.0,6.2,40,1025.9,97.0,9.9,219,0.8,2
374,"New York City, USA",2022-01-16T14:00:00,25.1,16.4,16.3,69.02,0.0,0,0.0,0.0,8.0,40,1024.9,90.7,9.9,168,0.6,2
375,"New York City, USA",2022-01-16T15:00:00,25.3,15.4,18.3,74.23,0.0,0,0.0,0.0,10.2,47,1023.5,62.3,9.9,106,0.4,1
376,"New York City, USA",2022-01-16T16:00:00,27.0,14.6,20.4,76.09,0.0,0,0.0,0.0,16.4,60,1021.5,90.7,9.9,34,0.1,0
377,"New York City, USA",2022-01-16T17:00:00,29.4,20.2,23.0,76.65,0.0,0,0.0,0.0,10.6,75,1021.2,100.0,9.9,9,0.0,0
378,"New York City, USA",2022-01-16T18:00:00,31.1,22.0,23.0,71.46,0.0,0,0.0,0.0,11.4,75,1019.8,100.0,9.9,29,0.1,0
379,"New York City, USA",2022-01-16T19:00:00,32.5,24.4,24.8,72.94,0.0,0,0.0,0.0,10.1,66,1018.7,100.0,4.1,0,0.0,0
380,"New York City, USA",2022-01-16T20:00:00,31.1,20.6,28.5,89.75,0.02,100,0.0,0.16,14.6,56,1016.4,100.0,1.0,0,0.0,0
381,"New York City, USA",2022-01-16T21:00:00,32.3,22.4,29.7,89.97,0.034,100,0.0,0.39,13.9,67,1013.9,100.0,1.4,0,0.0,0
382,"New York City, USA",2022-01-16T22:00:00,33.4,24.7,30.8,90.13,0.072,100,0.0,0.39,11.6,57,1011.7,100.0,2.7,0,0.0,0
383,"New York City, USA",2022-01-16T23:00:00,35.3,24.8,33.2,91.8,0.093,100,0.0,0.24,18.2,60,1008.2,100.0,4.6,0,0.0,0
384,"New York City, USA",2022-01-17T00:00:00,37.9,29.5,35.1,89.62,0.132,100,0.0,0.04,13.6,70,1004.6,100.0,3.9,0,0.0,0
385,"New York City, USA",2022-01-17T01:00:00,38.8,30.3,37.1,93.59,0.169,100,0.0,0.0,15.2,55,1000.8,100.0,3.2,0,0.0,0
386,"New York City, USA",2022-01-17T02:00:00,39.8,30.7,37.4,90.95,0.159,100,0.0,0.0,18.3,63,996.4,100.0,3.2,0,0.0,0
387,"New York City, USA",2022-01-17T03:00:00,39.5,29.4,37.5,92.48,0.1,100,0.0,0.0,21.7,64,992.3,100.0,3.7,0,0.0,0
388,"New York City, USA",2022-01-17T04:00:00,40.1,30.3,38.0,92.1,0.244,100,0.0,0.0,21.4,60,991.2,100.0,1.9,0,0.0,0
389,"New York City, USA",2022-01-17T05:00:00,40.1,32.4,38.4,93.51,0.19,100,0.0,0.0,13.9,58,988.2,100.0,2.3,0,0.0,0
390,"New York City, USA",2022-01-17T06:00:00,42.5,39.0,40.1,91.08,0.02,100,0.0,0.0,5.5,120,986.5,94.8,8.2,0,0.0,0
391,"New York City, USA",2022-01-17T07:00:00,44.3,38.6,36.8,74.79,0.0,0,0.0,0.0,11.0,170,985.9,100.0,9.9,0,0.0,0
392,"New York City, USA",2022-01-17T08:00:00,42.7,37.5,34.8,73.52,0.0,0,0.0,0.0,8.8,200,985.6,97.0,9.9,17,0.1,0
393,"New York City, USA",2022-01-17T09:00:00,41.3,36.1,34.6,76.79,0.004,100,0.0,0.0,8.0,210,985.9,97.0,6.3,22,0.1,0
394,"New York City, USA",2022-01-17T10:00:00,39.5,31.6,33.8,80.02,0.015,100,0.0,0.0,13.6,207,985.6,97.0,9.9,92,0.3,1
395,"New York City, USA",2022-01-17T11:00:00,38.8,33.6,32.0,76.25,0.0,0,0.0,0.0,7.2,240,985.5,88.8,9.9,112,0.4,1
396,"New York City, USA",2022-01-17T12:00:00,38.3,30.8,30.3,72.92,0.0,0,0.0,0.0,11.8,217,985.0,100.0,9.9,30,0.1,0
397,"New York City, USA",2022-01-17T13:00:00,37.4,30.0,29.7,73.54,0.0,0,0.0,0.0,10.8,247,984.9,100.0,9.9,43,0.2,0
398,"New York City, USA",2022-01-17T14:00:00,36.5,27.0,29.0,74.01,0.0,0,0.0,0.0,16.2,240,985.5,100.0,9.9,50,0.2,1
399,"New York City, USA",2022-01-17T15:00:00,37.4,30.3,27.8,68.13,0.0,0,0.0,0.0,10.2,228,986.4,97.0,9.9,38,0.1,0
400,"New York City, USA",2022-01-17T16:00:00,37.4,27.5,26.7,65.15,0.0,0,0.0,0.0,18.3,240,986.9,100.0,9.9,19,0.1,0
401,"New York City, USA",2022-01-17T17:00:00,36.5,28.6,26.7,67.36,0.0,0,0.0,0.0,11.6,230,987.8,100.0,8.7,6,0.0,0
402,"New York City, USA",2022-01-17T18:00:00,35.6,27.0,27.8,72.99,0.0,0,0.0,0.0,12.8,257,988.9,100.0,4.4,21,0.1,0
403,"New York City, USA",2022-01-17T19:00:00,36.5,29.2,25.1,62.87,0.009,100,0.0,0.0,10.3,260,990.5,100.0,9.6,0,0.0,0
404,"New York City, USA",2022-01-17T20:00:00,36.3,32.7,25.8,65.44,0.0,0,0.0,0.0,4.3,322,991.6,100.0,9.9,0,0.0,0
405,"New York City, USA",2022-01-17T21:00:00,35.6,26.6,24.8,64.5,0.0,0,0.0,0.0,13.9,260,992.4,100.0,9.6,0,0.0,0
406,"New York City, USA",2022-01-17T22:00:00,35.6,26.2,20.9,54.75,0.0,0,0.0,0.0,15.1,287,993.5,97.0,9.9,0,0.0,0
407,"New York City, USA",2022-01-17T23:00:00,34.6,24.8,19.1,52.86,0.0,0,0.0,0.0,15.4,283,995.4,100.0,9.9,0,0.0,0
408,"New York City, USA",2022-01-18T00:00:00,34.3,24.8,20.0,55.46,0.0,0,0.0,0.0,14.3,283,996.5,100.0,9.9,0,0.0,0
409,"New York City, USA",2022-01-18T01:00:00,34.3,25.2,19.1,53.37,0.0,0,0.0,0.0,13.3,285,997.6,97.0,9.9,0,0.0,0
410,"New York City, USA",2022-01-18T02:00:00,33.7,23.2,19.1,54.79,0.0,0,0.0,0.0,16.5,293,999.4,100.0,9.9,0,0.0,0
411,"New York City, USA",2022-01-18T03:00:00,31.5,20.1,14.3,48.62,0.0,0,0.0,0.0,17.4,275,1001.5,33.2,9.9,0,0.0,0
412,"New York City, USA",2022-01-18T04:00:00,30.5,19.4,13.1,48.06,0.0,0,0.0,0.0,15.7,275,1002.6,33.2,9.9,0,0.0,0
413,"New York City, USA",2022-01-18T05:00:00,31.5,20.8,14.9,49.81,0.0,0,0.0,0.0,15.1,290,1003.9,63.4,9.9,0,0.0,0
414,"New York City, USA",2022-01-18T06:00:00,31.1,20.6,16.1,53.19,0.0,0,0.0,0.0,14.8,303,1005.5,100.0,9.9,0,0.0,0
415,"New York City, USA",2022-01-18T07:00:00,30.5,20.9,17.1,57.06,0.0,0,0.0,0.0,12.0,293,1007.4,60.4,9.9,1,0.0,0
416,"New York City, USA",2022-01-18T08:00:00,31.1,21.9,17.7,57.16,0.0,0,0.0,0.0,11.5,293,1008.7,97.0,9.9,29,0.1,0
417,"New York City, USA",2022-01-18T09:00:00,32.5,23.3,17.3,53.05,0.0,0,0.0,0.0,12.4,283,1009.8,33.2,9.9,114,0.4,1
418,"New York City, USA",2022-01-18T10:00:00,33.7,24.4,15.2,46.18,0.0,0,0.0,0.0,13.1,283,1010.9,78.4,9.9,222,0.8,2
419,"New York City, USA",2022-01-18T11:00:00,35.3,24.9,13.5,40.14,0.0,0,0.0,0.0,17.9,303,1011.6,97.0,9.9,247,0.9,2
420,"New York City, USA",2022-01-18T12:00:00,35.3,26.3,12.2,37.93,0.0,0,0.0,0.0,13.6,303,1011.8,97.0,9.9,410,1.5,4
421,"New York City, USA",2022-01-18T13:00:00,36.0,28.4,15.4,42.6,0.0,0,0.0,0.0,10.6,330,1012.4,88.8,9.9,396,1.4,4
422,"New York City, USA",2022-01-18T14:00:00,36.5,28.6,11.0,34.38,0.0,0,0.0,0.0,11.6,290,1013.4,33.2,9.9,464,1.7,5
423,"New York City, USA",2022-01-18T15:00:00,36.5,26.5,11.3,34.75,0.0,0,0.0,0.0,17.7,307,1014.4,78.4,9.9,344,1.2,3
424,"New York City, USA",2022-01-18T16:00:00,36.3,27.1,11.5,35.45,0.0,0,0.0,0.0,14.9,295,1015.5,33.2,9.9,153,0.6,2
425,"New York City, USA",2022-01-18T17:00:00,34.6,26.2,11.8,38.46,0.0,0,0.0,0.0,11.6,295,1017.1,27.1,9.9,18,0.1,0
426,"New York City, USA",2022-01-18T18:00:00,33.4,26.1,12.2,40.92,0.0,0,0.0,0.0,8.9,310,1018.6,7.2,9.9,19,0.1,0
427,"New York City, USA",2022-01-18T19:00:00,32.5,23.8,12.2,42.37,0.0,0,0.0,0.0,11.2,308,1019.8,0.0,9.9,0,0.0,0
428,"New York City, USA",2022-01-18T20:00:00,31.5,23.7,13.1,46.2,0.0,0,0.0,0.0,8.8,320,1020.3,0.0,9.9,0,0.0,0
429,"New York City, USA",2022-01-18T21:00:00,31.1,26.4,14.0,48.57,0.0,0,0.0,0.0,4.6,310,1020.7,0.0,9.9,0,0.0,0
430,"New York City, USA",2022-01-18T22:00:00,30.5,24.1,14.0,49.88,0.0,0,0.0,0.0,6.4,320,1021.3,0.0,9.9,0,0.0,0
431,"New York City, USA",2022-01-18T23:00:00,30.2,30.2,14.0,50.51,0.0,0,0.0,0.0,2.5,319,1021.6,0.0,9.9,0,0.0,0
432,"New York City, USA",2022-01-19T00:00:00,30.5,30.5,14.3,50.58,0.0,0,0.0,0.0,0.0,0,1021.7,0.0,9.9,0,0.0,0
433,"New York City, USA",2022-01-19T01:00:00,29.3,29.3,14.9,54.42,0.0,0,0.0,0.0,0.0,0,1021.6,0.0,9.9,0,0.0,0
434,"New York City, USA",2022-01-19T02:00:00,30.6,30.6,15.8,53.82,0.0,0,0.0,0.0,1.3,57,1021.6,0.0,9.9,0,0.0,0
435,"New York City, USA",2022-01-19T03:00:00,29.9,25.3,17.5,59.34,0.0,0,0.0,0.0,4.3,89,1021.7,23.8,9.9,0,0.0,0
436,"New York City, USA",2022-01-19T04:00:00,30.8,26.7,18.0,58.48,0.0,0,0.0,0.0,4.0,190,1021.2,23.8,9.9,0,0.0,0
437,"New York City, USA",2022-01-19T05:00:00,32.0,26.4,19.4,59.26,0.0,0,0.0,0.0,5.8,232,1020.9,26.7,9.9,0,0.0,0
438,"New York City, USA",2022-01-19T06:00:00,33.2,27.5,19.4,56.5,0.0,0,0.0,0.0,6.1,180,1020.5,43.6,9.9,0,0.0,0
439,"New York City, USA",2022-01-19T07:00:00,34.3,28.3,18.8,52.67,0.0,0,0.0,0.0,7.0,210,1020.4,23.8,9.9,1,0.0,0
440,"New York City, USA",2022-01-19T08:00:00,35.3,29.5,20.7,54.86,0.0,0,0.0,0.0,7.0,181,1020.2,100.0,9.9,13,0.0,0
441,"New York City, USA",2022-01-19T09:00:00,37.1,30.8,21.8,53.59,0.0,0,0.0,0.0,8.6,200,1020.3,88.8,9.9,56,0.2,1
442,"New York City, USA",2022-01-19T10:00:00,38.3,31.8,22.7,53.1,0.0,0,0.0,0.0,9.3,193,1019.3,23.8,9.9,113,0.4,1
443,"New York City, USA",2022-01-19T11:00:00,40.1,34.0,24.2,52.56,0.0,0,0.0,0.0,9.6,225,1018.4,23.8,9.9,141,0.5,1
444,"New York City, USA",2022-01-19T12:00:00,42.2,35.8,25.1,50.45,0.0,0,0.0,0.0,11.4,200,1016.7,23.8,9.9,210,0.8,2
